text,target,polarity,category,tokens,labels,category_cleaned
Hayatımın parkur sporu dönemi gerçekten heyecan dolu bir zamandı Ama bir dönem yaşadığım parkur kazası az kalsın parkur sporunu bırakmama sebep oluyordu,"['parkur sporu dönemi', 'dönem', 'parkur kazası', 'parkur sporunu']","['positive', 'neutral', 'negative', 'negative']",social_media,"['Hayatımın', 'parkur', 'sporu', 'dönemi', 'gerçekten', 'heyecan', 'dolu', 'bir', 'zamandı', 'Ama', 'bir', 'dönem', 'yaşadığım', 'parkur', 'kazası', 'az', 'kalsın', 'parkur', 'sporunu', 'bırakmama', 'sebep', 'oluyordu']","['O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",opinion
Servis çok kötü fiyatlar çok yüksek tamamen para tuzağı,"['Servis', 'fiyatlar']","['negative', 'negative']",daily_life,"['Servis', 'çok', 'kötü', 'fiyatlar', 'çok', 'yüksek', 'tamamen', 'para', 'tuzağı']","['S', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O']",experience
Gerçekten izlenmesi gereken filmler arasında yer alır Hem duygusal anıların yükseldiği anlar hem de komik gerilim sahneleriyle tam anlamıyla mükemmeldi,"['filmler', 'duygusal anıların yükseldiği anlar', 'komik gerilim sahneleriyle']","['positive', 'positive', 'positive']",social_media,"['Gerçekten', 'izlenmesi', 'gereken', 'filmler', 'arasında', 'yer', 'alır', 'Hem', 'duygusal', 'anıların', 'yükseldiği', 'anlar', 'hem', 'de', 'komik', 'gerilim', 'sahneleriyle', 'tam', 'anlamıyla', 'mükemmeldi']","['O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O']",opinion
Veznedeki çalışanlar çok ilgisiz ve sürekli tersleme peşindeler,['çalışanlar'],['negative'],daily_life,"['Veznedeki', 'çalışanlar', 'çok', 'ilgisiz', 've', 'sürekli', 'tersleme', 'peşindeler']","['O', 'S', 'O', 'O', 'O', 'O', 'O', 'O']",experience
Kimse onun geleceğini bilmiyordu ve özellikle babamın tepkisi her şeye bedeldi Hem şaşkınlık hem mutluluk hem de duygusal anlar bir arada yaşandı,"['Kimse', 'babamın tepkisi', 'anlar']","['neutral', 'positive', 'positive']",social_media,"['Kimse', 'onun', 'geleceğini', 'bilmiyordu', 've', 'özellikle', 'babamın', 'tepkisi', 'her', 'şeye', 'bedeldi', 'Hem', 'şaşkınlık', 'hem', 'mutluluk', 'hem', 'de', 'duygusal', 'anlar', 'bir', 'arada', 'yaşandı']","['S', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O']",opinion
Performansı genel olarak ortalama seviyede Fiyatı da mevcut piyasaya göre oldukça uygun ve garanti süresi de yeterli seviyede,"['Performansı', 'Fiyatı', 'garanti süresi']","['neutral', 'positive', 'positive']",product,"['Performansı', 'genel', 'olarak', 'ortalama', 'seviyede', 'Fiyatı', 'da', 'mevcut', 'piyasaya', 'göre', 'oldukça', 'uygun', 've', 'garanti', 'süresi', 'de', 'yeterli', 'seviyede']","['S', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",electronics
AVMnin içindeki mağazaların dekorasyonu çok etkileyiciydi özellikle vitrinler çok özenli hazırlanmıştı Ancak bazı mağazalarda çalışanlar ilgisizdi,"['mağazaların dekorasyonu', 'vitrinler', 'çalışanlar']","['positive', 'positive', 'negative']",e-commerce,"['AVMnin', 'içindeki', 'mağazaların', 'dekorasyonu', 'çok', 'etkileyiciydi', 'özellikle', 'vitrinler', 'çok', 'özenli', 'hazırlanmıştı', 'Ancak', 'bazı', 'mağazalarda', 'çalışanlar', 'ilgisizdi']","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O']",avm
Görüntülü konuşmada 78 veya daha fazla katılımcı olduğunda sesler yankı yapıyor ve zaman zaman görüntü bozuluyor Bu sorunun düzeltilmesini rica ediyorum Bunun dışında eklenen özellikler ve yapılan yenilikler gayet güzel,"['Görüntülü konuşmada', 'sesler', 'görüntü', 'eklenen özellikler', 'yapılan yenilikler']","['negative', 'negative', 'negative', 'positive', 'positive']",daily_life,"['Görüntülü', 'konuşmada', '78', 'veya', 'daha', 'fazla', 'katılımcı', 'olduğunda', 'sesler', 'yankı', 'yapıyor', 've', 'zaman', 'zaman', 'görüntü', 'bozuluyor', 'Bu', 'sorunun', 'düzeltilmesini', 'rica', 'ediyorum', 'Bunun', 'dışında', 'eklenen', 'özellikler', 've', 'yapılan', 'yenilikler', 'gayet', 'güzel']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O']",experience
Müşteri hizmetleri süreci gerçekten çok başarılıydı ilgilendiler ve çözüm sundular Fakat kargo süresi tahminimden uzun sürdü,"['Müşteri hizmetleri', 'kargo süresi']","['positive', 'negative']",delivery_service,"['Müşteri', 'hizmetleri', 'süreci', 'gerçekten', 'çok', 'başarılıydı', 'ilgilendiler', 've', 'çözüm', 'sundular', 'Fakat', 'kargo', 'süresi', 'tahminimden', 'uzun', 'sürdü']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",delivery
Hem sıkıcı bir tasarım var hem de kullanımı oldukça zorlayıcı,"['tasarım', 'kullanımı']","['negative', 'negative']",product,"['Hem', 'sıkıcı', 'bir', 'tasarım', 'var', 'hem', 'de', 'kullanımı', 'oldukça', 'zorlayıcı']","['O', 'O', 'O', 'S', 'O', 'O', 'O', 'S', 'O', 'O']",product
odada minibar olmadığını biliyorum,['minibar'],['neutral'],daily_life,"['odada', 'minibar', 'olmadığını', 'biliyorum']","['O', 'S', 'O', 'O']",experience
Çiçek pasajı genel olarak binası ve görseli çok iyi fakat bulunan restoranlar için aynı şeyi söyleyemeyeceğim,"['binası', 'görseli', 'restoranlar']","['positive', 'positive', 'negative']",daily_life,"['Çiçek', 'pasajı', 'genel', 'olarak', 'binası', 've', 'görseli', 'çok', 'iyi', 'fakat', 'bulunan', 'restoranlar', 'için', 'aynı', 'şeyi', 'söyleyemeyeceğim']","['O', 'O', 'O', 'O', 'S', 'O', 'S', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O']",experience
Türk oyuncu topluluğu çok aktif eğlenceli maçlar yapıyoruz,"['Türk oyuncu topluluğu', 'maçlar']","['positive','positive']",entertainment,"['Türk', 'oyuncu', 'topluluğu', 'çok', 'aktif', 'eğlenceli', 'maçlar', 'yapıyoruz']","['B', 'I', 'I', 'O', 'O', 'O', 'S', 'O']",game
Doktorum ruhsal hayal gücünün iyileşmeye katkı sağlayabileceğini söyledi ama ben pek bir etkisini göremedim,['ruhsal hayal gücünün'],['negative'],social_media,"['Doktorum', 'ruhsal', 'hayal', 'gücünün', 'iyileşmeye', 'katkı', 'sağlayabileceğini', 'söyledi', 'ama', 'ben', 'pek', 'bir', 'etkisini', 'göremedim']","['O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",opinion
Bugün parka gidip biraz zaman geçirdim pek kalabalık değildi,"['parka', 'kalabalık']","['neutral', 'negative']",social_media,"['Bugün', 'parka', 'gidip', 'biraz', 'zaman', 'geçirdim', 'pek', 'kalabalık', 'değildi']","['O', 'S', 'O', 'O', 'O', 'O', 'O', 'S', 'O']",opinion
ürünü çok beğendim 38 numara sipariş verdim ayağımda sanki 36 37 numara gibi durdu kibar ve güzel duruyor paketleme özenli ve güzeldi ilginiz için teşekkürler,"['ürünü', '38 numara', 'paketleme']","['positive', 'positive', 'positive']",product,"['ürünü', 'çok', 'beğendim', '38', 'numara', 'sipariş', 'verdim', 'ayağımda', 'sanki', '36', '37', 'numara', 'gibi', 'durdu', 'kibar', 've', 'güzel', 'duruyor', 'paketleme', 'özenli', 've', 'güzeldi', 'ilginiz', 'için', 'teşekkürler']","['S', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O']",product
banyonun temizliğinden memnun kalmadım tadilata ihtiyacı var her yerden su sızıyor ve düşme tehlikesi yaşayabiliyorsunuz,['banyonun temizliğinden'],['negative'],accommodation,"['banyonun', 'temizliğinden', 'memnun', 'kalmadım', 'tadilata', 'ihtiyacı', 'var', 'her', 'yerden', 'su', 'sızıyor', 've', 'düşme', 'tehlikesi', 'yaşayabiliyorsunuz']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",accommodation
Otelin merkezi konumu şehrin merkezine kolaylıkla ulaşımı sağladı Personeli oldukça güler yüzlü Kahvaltı tercihi isteğe bağlı olarak ücretlidir Karakoy her zaman benim öncelikli tercihim olmuştur Ada Karaköyü çok beğendim,"['Otelin konumu', 'Personelin güler yüzlülüğü', 'Kahvaltı tercihi', 'Karaköy', 'Ada Karaköy']","['positive', 'positive', 'neutral', 'positive', 'positive']",accommodation,"['Otelin', 'merkezi', 'konumu', 'şehrin', 'merkezine', 'kolaylıkla', 'ulaşımı', 'sağladı', 'Personeli', 'oldukça', 'güler', 'yüzlü', 'Kahvaltı', 'tercihi', 'isteğe', 'bağlı', 'olarak', 'ücretlidir', 'Karakoy', 'her', 'zaman', 'benim', 'öncelikli', 'tercihim', 'olmuştur', 'Ada', 'Karaköyü', 'çok', 'beğendim']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']",accommodation
Deniz manzaralı masalarda yemek yemek harikaydı artık favori mekanım burası bundan sonra her hafta buradayım,"['Deniz manzaralı masalarda yemek yemek', 'favori mekanım']","['positive', 'positive']",daily_life,"['Deniz', 'manzaralı', 'masalarda', 'yemek', 'yemek', 'harikaydı', 'artık', 'favori', 'mekanım', 'burası', 'bundan', 'sonra', 'her', 'hafta', 'buradayım']","['B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']",experience
Spor salonunun lokasyonu çok merkeziydi iş çıkışı uğramak oldukça kolay oldu,['lokasyonu'],['positive'],daily_life,"['Spor', 'salonunun', 'lokasyonu', 'çok', 'merkeziydi', 'iş', 'çıkışı', 'uğramak', 'oldukça', 'kolay', 'oldu']","['O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",experience
Ben böyle bir otel hayatimda görmedim ne personeli personel gibi ne de otel otel gibi Ne tuvalet kagidi ne havlu olsun hic bir sey yenilenmedi ve hic bir hismet verilmedi,"['otel', 'personel', 'tuvalet kagidi', 'havlu', 'hizmet']","['negative', 'negative', 'negative', 'negative', 'negative']",accommodation,"['Ben', 'böyle', 'bir', 'otel', 'hayatimda', 'görmedim', 'ne', 'personeli', 'personel', 'gibi', 'ne', 'de', 'otel', 'otel', 'gibi', 'Ne', 'tuvalet', 'kagidi', 'ne', 'havlu', 'olsun', 'hic', 'bir', 'sey', 'yenilenmedi', 've', 'hic', 'bir', 'hismet', 'verilmedi']","['O', 'O', 'O', 'S', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",accommodation
Şarjı 1 gün dayanıyor ve cam olmasından mı kaynaklı bilmiyorum da çabuk ısınıyor bu problemi bilseydim almazdım,"['Şarjı', 'ısınıyor']","['negative', 'negative']",product,"['Şarjı', '1', 'gün', 'dayanıyor', 've', 'cam', 'olmasından', 'mı', 'kaynaklı', 'bilmiyorum', 'da', 'çabuk', 'ısınıyor', 'bu', 'problemi', 'bilseydim', 'almazdım']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O']",product
Dondurucu kısmı yeterli soğutmayı sağlayamıyor Ayrıca iç aydınlatma çok zayıf ve ürünlerin görünürlüğü düşük,"['Dondurucu kısmı yeterli soğutmayı', 'iç aydınlatma', 'ürünlerin görünürlüğü']","['negative', 'negative', 'negative']",product,"['Dondurucu', 'kısmı', 'yeterli', 'soğutmayı', 'sağlayamıyor', 'Ayrıca', 'iç', 'aydınlatma', 'çok', 'zayıf', 've', 'ürünlerin', 'görünürlüğü', 'düşük']","['B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O']",product
Rehberli tur olması iyiydi Ancak içerideki nem oranının yüksek olmasından rahatsız oldum,"['Rehberli tur olması', 'içerideki nem oranının yüksek olmasından']","['positive', 'negative']",social_media,"['Rehberli', 'tur', 'olması', 'iyiydi', 'Ancak', 'içerideki', 'nem', 'oranının', 'yüksek', 'olmasından', 'rahatsız', 'oldum']","['B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O']",opinion
bölgeye göre ortalama bir yer ciğeri kötü künefesi tatsız fiyatları normal,"['yer', 'ciğeri', 'künefesi', 'fiyatları']","['neutral', 'negative', 'negative', 'neutral']",daily_life,"['bölgeye', 'göre', 'ortalama', 'bir', 'yer', 'ciğeri', 'kötü', 'künefesi', 'tatsız', 'fiyatları', 'normal']","['O', 'O', 'O', 'O', 'S', 'S', 'O', 'S', 'O', 'S', 'O']",experience
Galerinin kafe kısmı da çok keyifliydi sanat sonrası dinlenmeye ideal Fiyatlar çok uygun,"['Galerinin kafe kısmı', 'sanat sonrası dinlenmeye', 'Fiyatlar']","['positive', 'positive', 'positive']",social_media,"['Galerinin', 'kafe', 'kısmı', 'da', 'çok', 'keyifliydi', 'sanat', 'sonrası', 'dinlenmeye', 'ideal', 'Fiyatlar', 'çok', 'uygun']","['B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'S', 'O', 'O']",opinion
Marketten döndüğünde arabadan indirdiği poşetler ile kutuları mutfak tezgahına yerleştirdi ve eşyaları yerleştirmeye başladı,"['poşetler', 'kutuları', 'eşyaları']","['neutral', 'neutral', 'neutral']",daily_life,"['Marketten', 'döndüğünde', 'arabadan', 'indirdiği', 'poşetler', 'ile', 'kutuları', 'mutfak', 'tezgahına', 'yerleştirdi', 've', 'eşyaları', 'yerleştirmeye', 'başladı']","['O', 'O', 'O', 'O', 'S', 'O', 'S', 'O', 'O', 'O', 'O', 'S', 'O', 'O']",daily life
Robot süpürge sürekli duvarlara çarpıyor odaların köşelerini temizlemiyor yere düşen kablolara takılıyor çok ses çıkarıyor ve toz haznesi küçücük,"['Robot süpürge', 'odaların köşelerini', 'yere düşen kablolara', 'ses', 'toz haznesi']","['negative', 'negative', 'negative', 'negative', 'negative']",product,"['Robot', 'süpürge', 'sürekli', 'duvarlara', 'çarpıyor', 'odaların', 'köşelerini', 'temizlemiyor', 'yere', 'düşen', 'kablolara', 'takılıyor', 'çok', 'ses', 'çıkarıyor', 've', 'toz', 'haznesi', 'küçücük']","['B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'S', 'O', 'O', 'B', 'I', 'O']",product
Türkiyenin siyasi atmosferini güç savaşlarını ve derin devlet tartışmalarını kurgusal bir dille sunması oldukça cesur bir işti,"['Türkiyenin siyasi atmosferini', 'güç savaşlarını', 'derin devlet tartışmlarını kurgusal bir dille sunması']","['positive', 'positive', 'positive']",social_media,"['Türkiyenin', 'siyasi', 'atmosferini', 'güç', 'savaşlarını', 've', 'derin', 'devlet', 'tartışmalarını', 'kurgusal', 'bir', 'dille', 'sunması', 'oldukça', 'cesur', 'bir', 'işti']","['B', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",opinion
Ürün çok kötü sadece ön kamerası biraz iyi Ekran kalitesi ve sesi berbat,"['Ürün', 'ön kamerası', 'Ekran kalitesi', 'sesi']","['negative', 'positive', 'negative', 'negative']",product,"['Ürün', 'çok', 'kötü', 'sadece', 'ön', 'kamerası', 'biraz', 'iyi', 'Ekran', 'kalitesi', 've', 'sesi', 'berbat']","['S', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'S', 'O']",product
Cihazı daha yeni yeni kullanmaya başladım şuanlik bir sorun yok gibi tek eksik yanı yanında şarj adaptörü yok o kadar tavsiye ederim piyasa da en uygun satan yer amazon,"['Cihazı', 'şarj adaptörü', 'amazon']","['neutral', 'negative', 'positive']  ",product,"['Cihazı', 'daha', 'yeni', 'yeni', 'kullanmaya', 'başladım', 'şuanlik', 'bir', 'sorun', 'yok', 'gibi', 'tek', 'eksik', 'yanı', 'yanında', 'şarj', 'adaptörü', 'yok', 'o', 'kadar', 'tavsiye', 'ederim', 'piyasa', 'da', 'en', 'uygun', 'satan', 'yer', 'amazon']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S']",electronics
şekillendirmeye çok uğraştım fakat birkaç saat sonra saçlarımın tekrar eski haline dönmesi üzdü,"['şekillendirmeye', 'tekrar eski haline dönmesi']","['negative', 'negative']",product,"['şekillendirmeye', 'çok', 'uğraştım', 'fakat', 'birkaç', 'saat', 'sonra', 'saçlarımın', 'tekrar', 'eski', 'haline', 'dönmesi', 'üzdü']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O']",product
Belki daha fazla harmoni ve daha fazla çeşitlilik olabilirdi Müzik tekrararını çok duydum ve tekrardan sıkıldım ,"['Daha fazla harmoni', 'daha fazla çeşitlilik', 'Müzik terkarını', 'tekrardan']","['positive', 'positive', 'positive', 'positive']",social_media,"['Belki', 'daha', 'fazla', 'harmoni', 've', 'daha', 'fazla', 'çeşitlilik', 'olabilirdi', 'Müzik', 'tekrararını', 'çok', 'duydum', 've', 'tekrardan', 'sıkıldım']","['O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O']",comment
Kahvaltı da büyük bir hayal kırıklığıydı taze ve lezzetli seçeneklerin olmaması gerçekten kötüydü Yemeklerin kalitesi oldukça düşüktü ve açıkçası beklentilerimi karşılamadı Kesinlikle tavsiye etmiyorum zira bu fiyata bu kadar kötü bir yemek deneyimi yaşamak oldukça hayal kırıklığına yol açtı,"['Kahvaltı', 'taze ve lezzetli seçeneklerin olmaması', 'Yemeklerin kalitesi', 'yemek deneyimi yaşamak']","['negative', 'negative', 'negative', 'negative']",accommodation,"['Kahvaltı', 'da', 'büyük', 'bir', 'hayal', 'kırıklığıydı', 'taze', 've', 'lezzetli', 'seçeneklerin', 'olmaması', 'gerçekten', 'kötüydü', 'Yemeklerin', 'kalitesi', 'oldukça', 'düşüktü', 've', 'açıkçası', 'beklentilerimi', 'karşılamadı', 'Kesinlikle', 'tavsiye', 'etmiyorum', 'zira', 'bu', 'fiyata', 'bu', 'kadar', 'kötü', 'bir', 'yemek', 'deneyimi', 'yaşamak', 'oldukça', 'hayal', 'kırıklığına', 'yol', 'açtı']","['S', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O']",accommodation
Bu yalancı 25 yıl boyunca Ankarayı yönetti ve bu süre zarfında yaptığı hatalar ve yanlış yönetim anlayışı ile halkın güvenini kaybetti,"['Ankarayı', 'halkın']","['negative', 'negative']",politics,"['Bu', 'yalancı', '25', 'yıl', 'boyunca', 'Ankarayı', 'yönetti', 've', 'bu', 'süre', 'zarfında', 'yaptığı', 'hatalar', 've', 'yanlış', 'yönetim', 'anlayışı', 'ile', 'halkın', 'güvenini', 'kaybetti']","['O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O']",politics
Sulu yemekleri denedik hem lezzet açısından tatmin ediciydi hem de porsiyonlar doyuruculuk anlamında oldukça yeterliydi,"['Sulu yemekleri', 'lezzet açısından', 'porsiyonlar']","['neutral', 'positive', 'positive']",daily_life,"['Sulu', 'yemekleri', 'denedik', 'hem', 'lezzet', 'açısından', 'tatmin', 'ediciydi', 'hem', 'de', 'porsiyonlar', 'doyuruculuk', 'anlamında', 'oldukça', 'yeterliydi']","['B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O']",experience
Hotel galata palace istanbuldaki ikici evim oldu Tekrar tekrar gidip rahatlıkla kalabileceğim bir yer Hizmeti ve güler yüzleri için teşekkürler ,"['Hizmeti', 'güler yüzleri']","['positive', 'positive']",accommodation,"['Hotel', 'galata', 'palace', 'istanbuldaki', 'ikici', 'evim', 'oldu', 'Tekrar', 'tekrar', 'gidip', 'rahatlıkla', 'kalabileceğim', 'bir', 'yer', 'Hizmeti', 've', 'güler', 'yüzleri', 'için', 'teşekkürler']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'B', 'I', 'O', 'O']",accommodation
Kaldığımız bir otel Ulaşım imkanları yeterli Çalışanlar genel olarak yardımsever ve kibardı odalar temiz sayılır kahvaltı büfesi standart Tercih edilebilir,"['Ulaşım imkanları', 'Çalışanlar', 'odalar', 'kahvaltı büfesi']","['positive', 'positive', 'neutral', 'neutral'] ",accommodation,"['Kaldığımız', 'bir', 'otel', 'Ulaşım', 'imkanları', 'yeterli', 'Çalışanlar', 'genel', 'olarak', 'yardımsever', 've', 'kibardı', 'odalar', 'temiz', 'sayılır', 'kahvaltı', 'büfesi', 'standart', 'Tercih', 'edilebilir']","['O', 'O', 'O', 'B', 'I', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",accommodation
Kutu içeriğinde ne eksik ne de fazla ürün vardı her üründe olduğu gibiydi,['Kutu içeriğinde'],['neutral'],product,"['Kutu', 'içeriğinde', 'ne', 'eksik', 'ne', 'de', 'fazla', 'ürün', 'vardı', 'her', 'üründe', 'olduğu', 'gibiydi']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",electronics
şarj almıyor çalışmıyor ışık hiç yanmıyor lütfen ulaşım sağlayın,"['şarj', 'ışık']","['negative', 'negative']",product,"['şarj', 'almıyor', 'çalışmıyor', 'ışık', 'hiç', 'yanmıyor', 'lütfen', 'ulaşım', 'sağlayın']","['S', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O']",product
Avrupadaki eski binalar çoğu kişinin sandığı gibi tamamen eski değil bu binaların yalnızca dış cepheleri korunuyor İçleri ise modern ihtiyaçlara göre baştan sona yenileniyor yani adeta bina yıkılıp yeniden inşa ediliyor Ancak dış cephenin yıkılması yasak olduğu için tarihi dokusu ve görünümü korunmuş oluyor,"['Avrupadaki eski binalar', 'dış cepheleri', 'İçleri', 'inşa', 'dış cephenin yıkılması', 'tarihi dokusu ve görünümü']","['negative', 'neutral', 'neutral', 'neutral', 'negative', 'positive']",social_media,"['Avrupadaki', 'eski', 'binalar', 'çoğu', 'kişinin', 'sandığı', 'gibi', 'tamamen', 'eski', 'değil', 'bu', 'binaların', 'yalnızca', 'dış', 'cepheleri', 'korunuyor', 'İçleri', 'ise', 'modern', 'ihtiyaçlara', 'göre', 'baştan', 'sona', 'yenileniyor', 'yani', 'adeta', 'bina', 'yıkılıp', 'yeniden', 'inşa', 'ediliyor', 'Ancak', 'dış', 'cephenin', 'yıkılması', 'yasak', 'olduğu', 'için', 'tarihi', 'dokusu', 've', 'görünümü', 'korunmuş', 'oluyor']","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O']",opinion
